sample_id,calibration_score_corrected,r_max_confirmed_or_screen,G_peak_at_max,tau_G_ms_at_max,corrected_rank,control_plateau_PO_140_250,control_early_PO_140_200,control_late_PO_200_500,control_charge_PO_ms,control_integrated_open_state_140_500_ms,kon_A_per_ms,kon_B_per_ms,koff_A_per_ms,koff_B_per_ms,kf_plus_per_ms,ks_plus_per_ms,kf_minus_per_ms,ks_minus_per_ms,kd1_plus_per_ms,kd1_minus_per_ms,kd2_plus_per_ms,kd2_minus_per_ms,pulse_amplitude_au,glutamate_tau_ms
17407,0.0620581820940615,2.103255033493042,0.95,40.0,4198.0,0.0015668044222816,0.0017654996375163,0.0010794119292771,1.3602846347894109,0.429753557034108,0.1819507511976645,0.2555961308847267,1.1191473379641614,0.0021034106621011,3.782264672076928,0.4061854198620308,1.854863538683233,0.7150258298744412,0.0209828629111006,0.0659794087763564,1.8776385421076145,0.0034675221259694,1.446766509939227,17.06273169284421
27498,0.0795015812170959,1.996782302856445,0.65,40.0,4959.0,8.391187223827805e-07,9.537551336901437e-07,5.829273085154002e-07,0.0032890451363,0.000232103500576,0.0415943530828407,2.388850620271553,1.33969295560739,0.1027856674051138,0.1966864677049534,0.031406405483284,0.43877576178183,0.9941687433385856,0.0349068604727175,0.0399675978182287,0.2932573698675677,0.0016965544352703,0.1322060466115327,4.21274426479945
34287,0.0744393683527011,1.8889448642730715,0.25,40.0,4737.0,0.0002148881988849,0.0002474390372438,0.0001478972115281,0.2524178445468792,0.059215505693058,0.6059626590894301,2.5081325033328783,1.204563323150097,0.0046849468446926,0.988483274940314,0.4090780033094514,1.2271596194187782,1.8551401004095784,1.2774873123656734,0.0026427408603275,0.0584968756871602,0.0146196878631934,1.147994205712284,10.96655702737635
37318,0.0719798851370888,1.8745825290679927,0.95,10.0,4635.0,0.0986486642914826,0.1034665029060913,0.0679655486029333,37.33652700182406,26.59765475524547,0.0230805977748588,1.0517843960037396,1.1644213727975352,0.0678026925506486,0.1302535145162896,0.1051287702396878,0.0107362134621885,0.0264730751611372,0.0695998910460436,0.0279731432159267,0.0567649035503637,0.0045075075749585,0.2869515067137499,17.496963818828746
30902,0.015876503142275,1.8670490980148315,0.5,30.0,1535.0,0.000159623862721,0.0001823748811595,9.954207390219956e-05,0.1942023529507521,0.0408051150402298,0.6007878159042876,0.3369311560227633,0.6322658385183659,0.0028719916362148,0.3196943669507335,0.0218519979894673,0.1383970599997509,0.6019709033002677,0.2247847939449373,0.079533679587074,0.6660153816663895,0.0016481425266365,0.4586873221053825,20.79138315762257
7273,0.0461943309183351,1.856209635734558,0.25,30.0,3463.0,0.0010043500117087,0.0011798493042463,0.0006175974792559,1.36810982755724,0.256070202031548,2.0931060293184767,0.8853728488596596,1.1830174761026917,0.0071330142719414,0.2393383955501327,0.2803614633555177,0.919172119836776,0.1355229436604603,0.0574843949431144,0.1027700609637459,0.653569857729943,0.003290243333821,0.1428092457459152,7.897143411309818
46580,0.03379316982749,1.8404911756515503,0.4,40.0,2742.0,0.0027732585439826,0.0030440754195186,0.0018780857544059,3.770657934829827,0.746070251492886,1.2671961959407907,0.686966754957498,1.1505786699365177,0.0042999637046338,1.539827057431324,0.5304385690759476,1.419277947421606,0.3261548558525475,0.4791967423860876,0.5393043203350429,0.6677174281309822,0.0036003985353563,0.1117204956263951,3.671056027340878
26689,0.0459273085352742,1.83599865436554,0.5,40.0,3440.0,0.0001006654908505,0.0001191810944984,6.331954678819658e-05,0.1182103666610571,0.0261467297063629,2.397349724349991,0.1952920160453265,0.781394130014505,0.0011789275154807,0.3173319565194765,0.0800848915800558,1.1809532853044626,0.5177073534301694,0.3976928172778041,0.0036924109541721,0.2488100211678902,0.0021718647452,0.7539200749640224,9.088356467126744
27495,0.034956387696231,1.8142659664154053,0.8,40.0,2803.0,0.0025811671193334,0.002993203152912,0.0015843663819597,5.980366529497381,0.65490210376263,1.537842904739149,0.1547214439356281,1.1158877106084912,0.0756207283607282,1.6242874107138845,1.8111026275318995,0.1904684890468485,1.5990732632003417,0.1363473067278357,0.0071116200824847,1.8581582152744445,0.0004301540140513,0.8185491046830632,19.044902763062485
36402,0.0571048134240076,1.7923240661621094,0.95,20.0,3989.0,2.844071327943634e-05,3.336736778434389e-05,1.899924863469649e-05,0.03049159310576,0.0077018166574695,0.3122869504172851,0.0934608704828978,0.4815826887700306,0.0200607807538344,0.1485709776264641,0.0164442680203597,1.977941865743813,0.1095697444034303,0.4455065829340446,0.0022740836744918,0.1710367675204663,0.0022969445495787,0.3468723536572135,18.293864230553385
